TCGA-VQ-A94O-01A	17.706808270956568
TCGA-F7-A624-01A	17.47523139071998
TCGA-O2-A52N-01A	17.06841321922099
TCGA-33-A4WN-01A	16.61054522646173
TCGA-DK-A1AD-01A	16.480546317572305
TCGA-B5-A0JN-01A	16.226010515979144
TCGA-CD-A486-01A	16.178239147553136
TCGA-BG-A0RY-01A	16.057239242059808
TCGA-VQ-A8PJ-01A	15.981810122723367
TCGA-KU-A66S-01A	15.654572398967998
TCGA-AA-A02E-01A	15.543563395825052
TCGA-AO-A124-01A	15.357731805268614
TCGA-MF-A522-01A	15.328757093212282
TCGA-J1-A4AH-01A	15.327296828824402
TCGA-IC-A6RE-01A	14.957863856923368
TCGA-BA-A8YP-01A	14.704808369341118
TCGA-85-A4JB-01A	13.993452695879064
TCGA-98-A53J-01A	13.234643910493267
TCGA-2G-AAFM-01A	12.704726000650814
TCGA-3U-A98I-01A	12.458515970102837
TCGA-A8-A08J-01A	12.408049059151812
TCGA-P5-A77X-01A	12.371351175096445
TCGA-91-A4BC-01A	12.235726865415337
TCGA-63-A5MR-01A	12.158805972025487
TCGA-IG-A4QS-01A	11.824996065437471
TCGA-AO-A0JB-01A	11.774142082298127
TCGA-A8-A094-01A	11.722116057476473
TCGA-C8-A12V-01A	11.664725202999414
TCGA-DU-6407-02B	11.421935331715119
TCGA-SH-A9CU-01A	11.242762126389007
TCGA-B5-A11Y-01A	11.190095730997172
TCGA-BH-A0HP-01A	10.899424034606364
TCGA-LN-A49W-01A	10.875457657467608
TCGA-MP-A4T4-01A	10.838793688645026
TCGA-A2-A0YF-01A	10.828269164914177
TCGA-B8-A54H-01A	10.783157912537977
TCGA-BR-A4J4-01A	10.77278019825892
TCGA-Q2-A5QZ-01A	10.654892244040793
TCGA-93-A4JQ-01A	10.567234671795392
TCGA-4A-A93X-01A	10.56459626322864
TCGA-C8-A12O-01A	10.51084153699491
TCGA-A2-A0ET-01A	10.439794520410194
TCGA-A2-A0SW-01A	10.264161481163764
TCGA-BK-A13B-01A	10.263531144467033
TCGA-DD-AACI-01A	10.205702468259977
TCGA-A2-A0ES-01A	10.16078858656291
TCGA-AA-A00E-01A	10.122754243076669
TCGA-86-A4P7-01A	10.093420959002481
TCGA-A6-A566-01A	10.091099906270452
TCGA-XE-AANI-01A	10.07495645013766
TCGA-2G-AAFO-01A	10.047921211861606
TCGA-FG-A4MY-01A	9.87731665328537
TCGA-B8-A54E-01A	9.842115121778267
TCGA-4C-A93U-01A	9.823314780541523
TCGA-DV-A4VX-01A	9.791935399941963
TCGA-BR-A4J5-01A	9.739444151113284
TCGA-B5-A0JT-01A	9.704597358357821
TCGA-BG-A0MK-01A	9.658989816898579
TCGA-P5-A72X-01A	9.633956799055772
TCGA-BC-A8YO-01A	9.619176793814127
TCGA-EJ-A46G-01A	9.557721996594159
TCGA-A2-A0YK-01A	9.501143200649356
TCGA-AA-A01X-01A	9.501014927127175
TCGA-A2-A0YL-01A	9.401655666826787
TCGA-B8-A54G-01A	9.3978301131914
TCGA-AA-A01D-01A	9.376146063373511
TCGA-A2-A0YH-01A	9.276977136676035
TCGA-BH-A0DP-01A	9.227297325903825
TCGA-AP-A051-01A	9.214470847894011
TCGA-4K-AA1I-01A	9.169770513320953
TCGA-P4-A5E6-01A	9.169159357122854
TCGA-F9-A7VF-01A	9.133553389636484
TCGA-BJ-A0Z3-01A	9.095514704793596
TCGA-IA-A40U-01A	9.085871914279696
TCGA-BC-A10T-01A	9.042889295785024
TCGA-4B-A93V-01A	9.038419115803304
TCGA-A2-A0T5-01A	9.035632297295589
TCGA-AR-A0TP-01A	9.023434089568523
TCGA-A2-A0T4-01A	9.021962529643817
TCGA-XE-AAOD-01A	8.967131330812581
TCGA-C8-A12U-01A	8.928716464537663
TCGA-LK-A4NW-01A	8.906829685078597
TCGA-H7-A76A-01A	8.870883658775359
TCGA-BH-A0DV-01A	8.738864630308932
TCGA-D3-A8GP-06A	8.717288319276474
TCGA-3U-A98E-01A	8.66989540310519
TCGA-EA-A3HS-01A	8.583618996162022
TCGA-L4-A4E6-01A	8.561034822821599
TCGA-BR-A4J9-01A	8.514321134570082
TCGA-P5-A72W-01A	8.487905556598195
TCGA-AO-A03L-01A	8.467080305037852
TCGA-IA-A40X-01A	8.46508292141803
TCGA-HE-A5NK-01A	8.460598950571956
TCGA-XC-AA0X-01A	8.440040979539678
TCGA-4A-A93Y-01A	8.410196312428981
TCGA-AO-A12D-01A	8.398001542652864
TCGA-L7-A6VZ-01A	8.385732527455533
TCGA-GL-A9DC-01A	8.36133089846258
TCGA-C8-A12K-01A	8.352596229392862
TCGA-IG-A4P3-01A	8.329598447162182
TCGA-BH-A0DL-01A	8.319193913540241
TCGA-BR-A4J6-01A	8.29905304517918
TCGA-4H-AAAK-01A	8.262305790417276
TCGA-UZ-A9PL-01A	8.227798074204546
TCGA-WB-A818-01A	8.227639498810163
TCGA-BR-A4J7-01A	8.182070333165719
TCGA-P4-A5EB-01A	8.154835822955455
TCGA-AR-A0U0-01A	8.149270337601276
TCGA-LK-A4O6-01A	8.120732172503386
TCGA-EJ-A7NM-01A	8.095062462812303
TCGA-MQ-A4KX-01A	8.081395501815496
TCGA-P4-AAVL-01A	8.078963533994461
TCGA-VQ-A91E-01A	8.002973302764259
TCGA-OR-A5J9-01A	8.000535530572384
TCGA-A7-A13E-01A	7.909839536064091
TCGA-MP-A4TF-01A	7.901979495228473
TCGA-B1-A47N-01A	7.8737142439840975
TCGA-EJ-7218-01B	7.8645793150260435
TCGA-MM-A564-01A	7.799628844584887
TCGA-A2-A4RX-01A	7.776071217488634
TCGA-NH-A8F8-01A	7.676019237718403
TCGA-DA-A95Y-06A	7.666774492651457
TCGA-P5-A735-01A	7.664847094046456
TCGA-LN-A7HX-01A	7.644975920012174
TCGA-CJ-5679-01A	7.642761565128409
TCGA-49-AARO-01A	7.640235070316768
TCGA-EJ-A46D-01A	7.640235070316768
TCGA-B1-A654-01A	7.633938316691376
TCGA-44-3918-01A	7.558478654243318
TCGA-77-A5G6-01A	7.473645055327062
TCGA-2G-AAGS-01A	7.449148317249994
TCGA-EJ-A8FP-01A	7.402094031675223
TCGA-YL-A9WK-01A	7.356715647589207
TCGA-CU-A3YL-01A	7.330572594104719
TCGA-86-A4D0-01A	7.327866177721988
TCGA-A2-A0EX-01A	7.321290744921688
TCGA-RW-A8AZ-01A	7.311233581992322
TCGA-BJ-A0Z5-01A	7.2880393539636215
TCGA-MP-A4T7-01A	7.2728379340645395
TCGA-B8-A54K-01A	7.2496157959308265
TCGA-CJ-5671-01A	7.238780056706138
TCGA-SU-A7E7-01A	7.207380059294349
TCGA-BJ-A0Z0-01A	7.191321769538492
TCGA-85-A50M-01A	7.185193433319651
TCGA-UZ-A9PK-01A	7.163949750007883
TCGA-QG-A5YV-01A	7.148371559674756
TCGA-FG-A4MU-01B	7.126052642030903
TCGA-BC-A10W-01A	7.1235617113352765
TCGA-BH-A1EV-01A	7.11218833968033
TCGA-A7-A0D9-01A	7.109721555064048
TCGA-EJ-7318-01B	7.097451418781789
TCGA-B2-A4SR-01A	7.070119031206943
TCGA-B5-A0K9-01A	7.0439943017571185
TCGA-BH-A0B1-01A	7.0373652368817305
TCGA-B8-A54J-01A	7.010072300728865
TCGA-A2-A0EY-01A	6.978526951199526
TCGA-D3-A8GM-06A	6.9706174336559545
TCGA-W9-A837-01A	6.963928813548634
TCGA-A2-A0EV-01A	6.953759723790553
TCGA-UZ-A9PV-01A	6.9193647255939865
TCGA-BR-A4QL-01A	6.914807363699974
TCGA-E1-A7YI-01A	6.816664533844582
TCGA-GK-A6C7-01A	6.809253763527543
TCGA-C8-A12Q-01A	6.724216575487658
TCGA-EA-A3HT-01A	6.686925319964949
TCGA-A2-A0SV-01A	6.680483127598267
TCGA-A2-A0T7-01A	6.644521357809356
TCGA-D7-A4YX-01A	6.636710227215723
TCGA-LN-A9FQ-01A	6.562559326754117
TCGA-M9-A5M8-01A	6.546585966139745
TCGA-A8-A06N-01A	6.316062797093358
TCGA-44-6146-01A	6.311024500486425
TCGA-HF-A5NB-01A	6.2376957182517385
TCGA-2G-AAH8-01A	0.0
TCGA-2G-AAKG-05A	0.0
TCGA-2K-A9WE-01A	0.0
TCGA-37-A5EM-01A	0.0
TCGA-3C-AALJ-01A	0.0
TCGA-3L-AA1B-01A	0.0
TCGA-3X-AAVA-01A	0.0
TCGA-3Z-A93Z-01A	0.0
TCGA-4N-A93T-01A	0.0
TCGA-6D-AA2E-01A	0.0
TCGA-73-A9RS-01A	0.0
TCGA-85-A4CL-01A	0.0
TCGA-85-A4CN-01A	0.0
TCGA-85-A4QR-01A	0.0
TCGA-85-A512-01A	0.0
TCGA-86-A4P8-01A	0.0
TCGA-91-A4BD-01A	0.0
TCGA-93-A4JN-01A	0.0
TCGA-93-A4JO-01A	0.0
TCGA-98-A53A-01A	0.0
TCGA-A2-A0CX-01A	0.0
TCGA-A2-A0EW-01A	0.0
TCGA-A2-A0SX-01A	0.0
TCGA-A2-A0T6-01A	0.0
TCGA-A2-A0YC-01A	0.0
TCGA-A2-A0YD-01A	0.0
TCGA-A2-A0YG-01A	0.0
TCGA-A2-A0YJ-01A	0.0
TCGA-A2-A0YT-01A	0.0
TCGA-A6-A565-01A	0.0
TCGA-A6-A567-01A	0.0
TCGA-A6-A56B-01A	0.0
TCGA-A7-A0CH-01A	0.0
TCGA-A7-A13F-01A	0.0
TCGA-AA-A00J-01A	0.0
TCGA-AA-A00L-01A	0.0
TCGA-AA-A00Q-01A	0.0
TCGA-AA-A00W-01A	0.0
TCGA-AA-A010-01A	0.0
TCGA-AA-A01P-01A	0.0
TCGA-AA-A01R-01A	0.0
TCGA-AA-A01S-01A	0.0
TCGA-AA-A022-01A	0.0
TCGA-AA-A024-01A	0.0
TCGA-AA-A02F-01A	0.0
TCGA-AD-6889-01A	0.0
TCGA-AO-A03N-01B	0.0
TCGA-AO-A0J5-01A	0.0
TCGA-AO-A0J8-01A	0.0
TCGA-AO-A0JG-01A	0.0
TCGA-AO-A0JM-01A	0.0
TCGA-AO-A12F-01A	0.0
TCGA-AR-A0TV-01A	0.0
TCGA-AR-A0U4-01A	0.0
TCGA-AY-A54L-01A	0.0
TCGA-AY-A69D-01A	0.0
TCGA-AY-A71X-01A	0.0
TCGA-AY-A8YK-01A	0.0
TCGA-B8-A54F-01A	0.0
TCGA-B8-A8YJ-01A	0.0
TCGA-B9-A44B-01A	0.0
TCGA-B9-A5W8-01A	0.0
TCGA-B9-A5W9-01A	0.0
TCGA-B9-A8YI-01A	0.0
TCGA-BA-A4IH-01A	0.0
TCGA-BC-A10S-01A	0.0
TCGA-BC-A10U-01A	0.0
TCGA-BC-A10X-01A	0.0
TCGA-BC-A3KF-01A	0.0
TCGA-BC-A5W4-01A	0.0
TCGA-BG-A0M8-01A	0.0
TCGA-BG-A0MH-01A	0.0
TCGA-BG-A0MS-01A	0.0
TCGA-BH-A0B5-01A	0.0
TCGA-BH-A0BA-01A	0.0
TCGA-BH-A0BZ-01A	0.0
TCGA-BH-A0E0-01A	0.0
TCGA-BH-A0EE-01A	0.0
TCGA-BJ-A0Z2-01A	0.0
TCGA-BJ-A0ZA-01A	0.0
TCGA-BJ-A0ZC-01A	0.0
TCGA-BJ-A192-01A	0.0
TCGA-BJ-A290-01A	0.0
TCGA-BJ-A3PU-01A	0.0
TCGA-BK-A0C9-01A	0.0
TCGA-BL-A13J-01A	0.0
TCGA-BL-A3JM-01A	0.0
TCGA-BR-A4CR-01A	0.0
TCGA-BR-A4CS-01A	0.0
TCGA-C8-A12M-01A	0.0
