代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz000709	河钢股份	　2.28	+0.02	+0.885%	2.27	2.28	2.26	2.27	2.29	2.25	1,069,773	24,265.73	股吧
sz000723	美锦能源	　6.50	-0.10	-1.515%	6.50	6.51	6.60	6.63	6.74	6.45	948,426	62,452.40	股吧
sz000725	京东方Ａ	　5.08	-0.10	-1.931%	5.08	5.09	5.18	5.15	5.18	4.99	7,580,369	383,314.72	股吧
sz000728	国元证券	　8.54	-0.16	-1.839%	8.53	8.54	8.70	8.72	8.72	8.48	496,883	42,661.86	股吧
sz000768	中航西飞	　29.59	-0.66	-2.182%	29.59	29.60	30.25	30.23	30.25	28.92	619,090	181,747.24	股吧
sz000776	广发证券	　15.89	-0.26	-1.610%	15.88	15.89	16.15	16.16	16.19	15.62	653,227	103,867.47	股吧
sz000783	长江证券	　8.12	-0.11	-1.337%	8.12	8.13	8.23	8.23	8.25	8.03	387,145	31,443.85	股吧
sz000786	北新建材	　37.59	+0.04	+0.107%	37.59	37.70	37.55	37.80	38.22	37.31	77,448	29,211.58	股吧
sz000858	五 粮 液	　267.52	-0.15	-0.056%	267.30	267.52	267.67	268.85	269.99	263.40	150,053	399,534.22	股吧
sz000860	顺鑫农业	　62.54	-0.78	-1.232%	62.52	62.54	63.32	62.99	65.00	61.28	92,323	58,237.44	股吧
sz000876	新 希 望	　23.46	-1.00	-4.088%	23.45	23.46	24.46	24.13	24.17	23.21	632,672	148,756.52	股吧
sz000895	双汇发展	　46.10	-0.60	-1.285%	46.09	46.10	46.70	46.71	46.81	45.25	138,019	63,269.30	股吧
sz000938	紫光股份	　20.61	-0.79	-3.692%	20.60	20.61	21.40	21.32	21.36	20.41	415,363	86,233.37	股吧
sz000961	中南建设	　9.18	-0.14	-1.502%	9.17	9.18	9.32	9.38	9.38	9.08	202,945	18,617.91	股吧
sz000963	华东医药	　28.10	-0.57	-1.988%	28.10	28.11	28.67	28.51	28.77	27.70	199,904	56,169.20	股吧
sz000977	浪潮信息	　27.87	-0.23	-0.819%	27.86	27.87	28.10	28.08	28.08	27.45	198,032	54,915.93	股吧
sz001979	招商蛇口	　13.42	-0.32	-2.329%	13.38	13.42	13.74	13.75	13.76	13.32	198,011	26,569.83	股吧
sz002001	新 和 成	　33.00	-0.33	-0.990%	32.97	33.00	33.33	33.66	33.93	32.36	184,121	60,860.88	股吧
sz002007	华兰生物	　41.67	-0.60	-1.419%	41.65	41.67	42.27	42.38	43.00	40.80	353,848	148,169.30	股吧
sz002008	大族激光	　36.99	-1.02	-2.684%	36.98	36.99	38.01	38.10	38.20	36.44	188,918	70,134.33	股吧
sz002024	苏宁易购	　8.20	-0.48	-5.530%	8.19	8.20	8.68	8.35	8.41	8.03	774,233	63,714.81	股吧
sz002027	分众传媒	　9.43	-1.05	-10.019%	0.00	9.43	10.48	10.51	10.55	9.43	3,213,469	306,957.23	股吧
sz002032	苏 泊 尔	　70.30	-1.15	-1.610%	70.26	70.30	71.45	71.40	71.89	69.30	14,875	10,482.75	股吧
sz002044	美年健康	　12.05	-0.25	-2.033%	12.04	12.05	12.30	12.35	12.42	11.87	422,160	50,949.30	股吧
sz002050	三花智控	　22.05	-0.15	-0.676%	22.04	22.05	22.20	22.50	22.60	21.83	337,667	74,743.96	股吧
sz002120	韵达股份	　17.33	-0.14	-0.801%	17.32	17.33	17.47	17.43	17.51	16.97	148,526	25,561.15	股吧
sz002129	中环股份	　22.90	-0.80	-3.376%	22.90	22.91	23.70	23.60	24.05	22.70	680,907	158,758.75	股吧
sz002142	宁波银行	　35.25	+0.24	+0.686%	35.23	35.25	35.01	35.01	35.36	34.40	331,240	115,539.45	股吧
sz002146	荣盛发展	　6.99	-0.06	-0.851%	6.98	6.99	7.05	7.05	7.06	6.93	269,489	18,809.62	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz002153	石基信息	　32.80	-0.72	-2.148%	32.64	32.80	33.52	33.42	33.52	31.76	48,994	15,881.30	股吧
sz002157	正邦科技	　17.24	-0.36	-2.045%	17.24	17.25	17.60	17.60	17.65	16.90	388,412	66,762.53	股吧
sz002179	中航光电	　63.50	-1.10	-1.703%	63.24	63.50	64.60	64.06	64.30	61.20	124,219	77,787.51	股吧
sz002202	金风科技	　11.70	-0.29	-2.419%	11.68	11.70	11.99	12.00	12.09	11.45	540,021	63,185.77	股吧
sz002230	科大讯飞	　38.38	+0.38	+1.000%	38.38	38.39	38.00	38.00	38.84	37.82	312,176	119,816.27	股吧
sz002236	大华股份	　20.57	-0.44	-2.094%	20.56	20.57	21.01	20.93	21.06	20.35	278,888	57,587.51	股吧
sz002241	歌尔股份	　37.80	-1.40	-3.571%	37.79	37.80	39.20	38.92	39.49	37.40	874,862	334,329.56	股吧
sz002252	上海莱士	　8.11	+0.24	+3.050%	8.10	8.11	7.87	7.88	8.23	7.59	716,137	56,908.06	股吧
sz002271	东方雨虹	　34.50	-0.61	-1.737%	34.50	34.51	35.11	35.11	35.40	34.00	165,298	57,176.58	股吧
sz002304	洋河股份	　200.64	+0.14	+0.070%	200.50	200.64	200.50	200.95	202.00	195.00	105,546	209,823.98	股吧
sz002311	海大集团	　59.66	-0.14	-0.234%	59.60	59.66	59.80	59.90	60.19	58.65	69,845	41,572.56	股吧
sz002352	顺丰控股	　78.27	-0.67	-0.849%	78.27	78.43	78.94	79.24	79.58	77.90	157,853	124,115.58	股吧
sz002371	北方华创	　164.88	-3.82	-2.264%	164.88	164.89	168.70	168.09	169.94	163.85	72,751	120,953.29	股吧
sz002410	广联达	　67.22	-0.48	-0.709%	67.16	67.22	67.70	67.77	68.89	66.50	65,101	43,736.11	股吧
sz002415	海康威视	　44.47	-0.53	-1.178%	44.46	44.47	45.00	45.12	45.40	43.70	456,454	202,067.75	股吧
sz002422	科伦药业	　19.75	-0.72	-3.517%	19.73	19.75	20.47	20.55	20.57	19.47	164,135	32,652.83	股吧
sz002456	欧菲光	　14.44	-0.39	-2.630%	14.44	14.45	14.83	14.82	14.86	14.34	464,998	67,444.17	股吧
sz002460	赣锋锂业	　78.70	-0.30	-0.380%	78.69	78.70	79.00	80.01	80.77	76.76	213,234	167,586.38	股吧
sz002463	沪电股份	　18.92	-0.60	-3.074%	18.91	18.92	19.52	19.54	19.61	18.69	312,005	59,244.65	股吧
sz002466	天齐锂业	　27.39	-0.78	-2.769%	27.39	27.40	28.17	28.31	28.90	27.00	1,270,879	355,006.41	股吧
sz002468	申通快递	　11.76	+0.13	+1.118%	11.76	11.77	11.63	11.62	11.76	11.20	207,814	23,757.09	股吧
sz002475	立讯精密	　50.68	-1.12	-2.162%	50.67	50.68	51.80	52.00	52.06	50.00	648,410	329,418.09	股吧
sz002493	荣盛石化	　26.04	+0.76	+3.006%	26.02	26.04	25.28	25.59	26.77	25.48	360,965	94,261.57	股吧
sz002508	老板电器	　40.81	+0.25	+0.616%	40.80	40.81	40.56	41.20	41.48	40.20	55,572	22,697.37	股吧
sz002555	三七互娱	　27.82	-0.62	-2.180%	27.81	27.82	28.44	28.46	28.59	27.44	372,556	103,542.62	股吧
sz002558	巨人网络	　17.21	-0.07	-0.405%	17.21	17.22	17.28	17.20	17.32	16.99	60,369	10,362.60	股吧
sz002594	比亚迪	　167.00	-2.52	-1.487%	167.00	167.01	169.52	169.35	169.35	162.80	354,878	590,263.52	股吧
sz002601	龙蟒佰利	　31.89	-1.79	-5.315%	31.78	31.89	33.68	34.19	34.30	31.10	289,556	93,931.65	股吧
sz002602	世纪华通	　7.77	+0.05	+0.648%	7.77	7.78	7.72	7.70	7.81	7.62	438,750	33,836.00	股吧
sz002607	中公教育	　37.20	-1.28	-3.326%	37.18	37.20	38.48	38.85	38.85	35.90	119,143	44,200.57	股吧
sz002624	完美世界	　26.98	-0.02	-0.074%	26.96	26.98	27.00	27.22	27.40	26.60	234,046	63,035.40	股吧
sz002673	西部证券	　9.27	-0.10	-1.067%	9.27	9.28	9.37	9.36	9.40	9.18	291,359	27,031.80	股吧
sz002714	牧原股份	　73.70	-1.30	-1.733%	73.69	73.70	75.00	75.09	75.38	72.70	242,734	179,027.31	股吧
sz002736	国信证券	　13.09	-0.19	-1.431%	13.08	13.09	13.28	13.28	13.28	12.89	220,136	28,774.57	股吧
sz002739	万达电影	　17.12	-1.04	-5.727%	17.12	17.21	18.16	18.08	18.13	17.12	398,105	69,724.47	股吧
sz002773	康弘药业	　41.34	+0.24	+0.584%	41.16	41.34	41.10	41.10	41.50	40.62	38,908	15,998.34	股吧
sz002841	视源股份	　107.52	-0.99	-0.912%	107.52	107.90	108.51	109.51	110.50	107.03	14,888	16,154.35	股吧
sz002916	深南电路	　109.00	+2.11	+1.974%	109.00	109.05	106.89	106.68	110.97	105.60	68,042	74,031.64	股吧
sz002938	鹏鼎控股	　51.96	-2.06	-3.813%	51.95	51.96	54.02	54.03	54.18	51.46	222,951	116,783.84	股吧
sz002939	长城证券	　12.81	-0.25	-1.914%	12.81	12.82	13.06	13.01	13.07	12.60	227,489	29,190.23	股吧
sz002945	华林证券	　14.79	-0.13	-0.871%	14.78	14.79	14.92	14.82	14.96	14.53	185,611	27,385.27	股吧
sz002958	青农商行	　5.37	+0.13	+2.481%	5.37	5.38	5.24	5.23	5.45	5.15	1,831,540	97,641.95	股吧
sz003816	中国广核	　2.77	+0.02	+0.727%	2.77	2.78	2.75	2.74	2.80	2.74	1,424,141	39,513.52	股吧
sz300003	乐普医疗	　27.72	-1.23	-4.249%	27.72	27.73	28.95	28.95	28.96	27.51	338,606	94,856.28	股吧
sz300014	亿纬锂能	　64.35	-1.67	-2.530%	64.35	64.36	66.02	66.18	66.85	63.68	257,950	167,131.25	股吧
sz300015	爱尔眼科	　67.29	-1.16	-1.695%	67.09	67.29	68.45	68.88	69.24	66.15	245,798	165,619.11	股吧
sz300033	同花顺	　138.00	-1.09	-0.784%	138.00	138.01	139.09	139.12	139.50	135.66	52,186	71,676.23	股吧
sz300059	东方财富	　26.47	-0.26	-0.973%	26.47	26.48	26.73	26.89	26.96	26.02	2,245,268	593,980.59	股吧
sz300122	智飞生物	　138.50	-3.80	-2.670%	138.49	138.50	142.30	141.80	142.50	137.56	123,928	172,613.42	股吧
sz300124	汇川技术	　83.09	-1.06	-1.260%	83.03	83.09	84.15	85.60	86.15	81.96	156,241	130,396.36	股吧
sz300136	信维通信	　42.39	-1.73	-3.921%	42.39	42.40	44.12	44.46	44.47	42.05	248,747	107,349.83	股吧
sz300142	沃森生物	　34.87	+0.84	+2.468%	34.87	34.88	34.03	34.20	36.17	34.18	1,008,640	353,745.28	股吧
sz300144	宋城演艺	　17.99	-0.03	-0.166%	17.99	18.00	18.02	18.01	18.09	17.75	171,320	30,698.65	股吧
sz300347	泰格医药	　137.72	-1.37	-0.985%	137.72	137.90	139.09	138.80	141.60	135.20	83,425	114,763.94	股吧
sz300408	三环集团	　34.22	-0.23	-0.668%	34.22	34.24	34.45	34.45	35.07	33.90	149,240	51,389.13	股吧
sz300413	芒果超媒	　67.64	+0.13	+0.193%	67.62	67.64	67.51	67.51	68.99	66.40	72,406	48,861.92	股吧
sz300433	蓝思科技	　32.76	-0.34	-1.027%	32.75	32.76	33.10	33.80	34.55	32.03	961,028	321,354.31	股吧
sz300498	温氏股份	　18.63	-0.49	-2.563%	18.63	18.64	19.12	19.12	19.16	18.52	398,574	74,466.59	股吧
sz300601	康泰生物	　148.84	-1.37	-0.912%	148.82	148.84	150.21	151.64	154.95	147.33	61,559	93,165.51	股吧
sz300628	亿联网络	　68.80	-3.40	-4.709%	68.77	68.80	72.20	72.76	72.98	67.03	58,072	40,021.25	股吧
